<b>GL75</b> . sample 22;wav/gl/75/22_average.wav
<b>GL75</b> . sample 23;wav/gl/75/23_average.wav
<b>GL75</b> . sample 24;wav/gl/75/24_average.wav
<b>GL75</b> . sample 25;wav/gl/75/25_average.wav
<b>GL75</b> . sample 26;wav/gl/75/26_average.wav
<b>GL75</b> . sample 27;wav/gl/75/27_average.wav
<b>GL75</b> . sample 28;wav/gl/75/28_average.wav
<b>GL75</b> . sample 29;wav/gl/75/29_average.wav
<b>GL75</b> . sample 30;wav/gl/75/30_average.wav
<b>GL75</b> . sample 31;wav/gl/75/31_average.wav
<b>GL75</b> . sample 32;wav/gl/75/32_average.wav
<b>GL75</b> . sample 33;wav/gl/75/33_average.wav
<b>GL75</b> . sample 34;wav/gl/75/34_average.wav
<b>GL75</b> . sample 35;wav/gl/75/35_average.wav
<b>GL75</b> . sample 36;wav/gl/75/36_average.wav
<b>GL75</b> . sample 37;wav/gl/75/37_average.wav
<b>GL75</b> . sample 38;wav/gl/75/38_average.wav
<b>GL75</b> . sample 39;wav/gl/75/39_average.wav
<b>PhoneGL0</b> . sample 0;wav/phone/gl/0/0_average.wav
<b>PhoneGL0</b> . sample 1;wav/phone/gl/0/1_average.wav
<b>PhoneGL0</b> . sample 2;wav/phone/gl/0/2_average.wav
<b>PhoneGL0</b> . sample 3;wav/phone/gl/0/3_average.wav
<b>PhoneGL0</b> . sample 4;wav/phone/gl/0/4_average.wav
<b>PhoneGL0</b> . sample 5;wav/phone/gl/0/5_average.wav
<b>PhoneGL0</b> . sample 6;wav/phone/gl/0/6_average.wav
<b>PhoneGL0</b> . sample 7;wav/phone/gl/0/7_average.wav
<b>PhoneGL0</b> . sample 8;wav/phone/gl/0/8_average.wav
<b>PhoneGL0</b> . sample 9;wav/phone/gl/0/9_average.wav
<b>PhoneGL0</b> . sample 10;wav/phone/gl/0/10_average.wav
<b>PhoneGL0</b> . sample 11;wav/phone/gl/0/11_average.wav
<b>PhoneGL0</b> . sample 12;wav/phone/gl/0/12_average.wav
<b>PhoneGL0</b> . sample 13;wav/phone/gl/0/13_average.wav
<b>PhoneGL0</b> . sample 14;wav/phone/gl/0/14_average.wav
<b>PhoneGL0</b> . sample 15;wav/phone/gl/0/15_average.wav
<b>PhoneGL0</b> . sample 16;wav/phone/gl/0/16_average.wav
<b>PhoneGL0</b> . sample 17;wav/phone/gl/0/17_average.wav
<b>PhoneGL0</b> . sample 18;wav/phone/gl/0/18_average.wav
<b>PhoneGL0</b> . sample 19;wav/phone/gl/0/19_average.wav
<b>PhoneGL0</b> . sample 20;wav/phone/gl/0/20_average.wav
<b>PhoneGL0</b> . sample 21;wav/phone/gl/0/21_average.wav
<b>PhoneGL0</b> . sample 22;wav/phone/gl/0/22_average.wav
<b>PhoneGL0</b> . sample 23;wav/phone/gl/0/23_average.wav
<b>PhoneGL0</b> . sample 24;wav/phone/gl/0/24_average.wav
<b>PhoneGL0</b> . sample 25;wav/phone/gl/0/25_average.wav
<b>PhoneGL0</b> . sample 26;wav/phone/gl/0/26_average.wav
<b>PhoneGL0</b> . sample 27;wav/phone/gl/0/27_average.wav
<b>PhoneGL0</b> . sample 28;wav/phone/gl/0/28_average.wav
<b>PhoneGL0</b> . sample 29;wav/phone/gl/0/29_average.wav
<b>PhoneGL0</b> . sample 30;wav/phone/gl/0/30_average.wav
<b>PhoneGL0</b> . sample 31;wav/phone/gl/0/31_average.wav
<b>PhoneGL0</b> . sample 32;wav/phone/gl/0/32_average.wav
<b>PhoneGL0</b> . sample 33;wav/phone/gl/0/33_average.wav
<b>PhoneGL0</b> . sample 34;wav/phone/gl/0/34_average.wav
<b>PhoneGL0</b> . sample 35;wav/phone/gl/0/35_average.wav
<b>PhoneGL0</b> . sample 36;wav/phone/gl/0/36_average.wav
<b>PhoneGL0</b> . sample 37;wav/phone/gl/0/37_average.wav
<b>PhoneGL0</b> . sample 38;wav/phone/gl/0/38_average.wav
<b>PhoneGL0</b> . sample 39;wav/phone/gl/0/39_average.wav
